src,dst,rel,label
4740,1666,protein_protein,1
7169,7339,protein_protein,1
7488,1246,protein_protein,1
45,10940,protein_protein,1
12522,15891,protein_protein,1
7789,8138,protein_protein,1
6615,6615,protein_protein,2
6498,7897,protein_protein,1
5366,3285,protein_protein,2
5631,12666,protein_protein,1
72,1234,protein_protein,1
6708,3457,protein_protein,1
3953,11312,protein_protein,1
2845,12189,protein_protein,1
185,1155,protein_protein,2
6972,16751,protein_protein,1
5366,12452,protein_protein,2
788,15876,protein_protein,1
892,16562,protein_protein,1
6863,7796,protein_protein,1
8390,3552,protein_protein,1
5576,11984,protein_protein,1
948,7108,protein_protein,1
6619,6669,protein_protein,2
2882,148,protein_protein,1
368,305,protein_protein,1
1864,6800,protein_protein,2
13081,5780,protein_protein,1
5461,16240,protein_protein,1
1049,572,protein_protein,1
6584,6414,protein_protein,1
1058,10559,protein_protein,1
11911,8879,protein_protein,1
248,7393,protein_protein,1
161,7343,protein_protein,2
6994,7808,protein_protein,1
999,6184,protein_protein,1
4472,4059,protein_protein,1
2575,16664,protein_protein,1
2616,7656,protein_protein,2
2616,536,protein_protein,2
2773,6940,protein_protein,1
7349,5840,protein_protein,2
4253,7288,protein_protein,2
186,7943,protein_protein,1
4459,6404,protein_protein,1
8507,5469,protein_protein,1
15259,3373,protein_protein,1
10911,3774,protein_protein,1
5885,4575,protein_protein,1
9596,3370,protein_protein,1
68,470,protein_protein,1
4512,5596,protein_protein,1
5968,7585,protein_protein,1
11303,2968,protein_protein,1
2572,478,protein_protein,1
10505,13262,protein_protein,1
6399,12631,protein_protein,1
6596,4461,protein_protein,1
2850,6747,protein_protein,1
4293,5849,protein_protein,1
3891,9372,protein_protein,1
7861,7611,protein_protein,1
7153,12456,protein_protein,1
3738,11008,protein_protein,1
3718,6198,protein_protein,1
47,2347,protein_protein,1
9597,204,protein_protein,1
298,121,protein_protein,1
5181,15848,protein_protein,1
6042,11916,protein_protein,1
1851,283,protein_protein,1
7414,7591,protein_protein,1
431,14883,protein_protein,2
1266,6610,protein_protein,1
1637,7843,protein_protein,1
48,7952,protein_protein,1
644,10359,protein_protein,2
624,10402,protein_protein,1
9320,817,protein_protein,1
3416,13597,protein_protein,1
8552,4049,protein_protein,1
679,759,protein_protein,1
2286,13199,protein_protein,2
2910,12106,protein_protein,1
10730,11061,protein_protein,1
972,1375,protein_protein,1
11182,13384,protein_protein,1
7201,13440,protein_protein,1
1638,18071,protein_protein,1
6003,7671,protein_protein,1
8878,7156,protein_protein,1
55,474,protein_protein,2
2616,5590,protein_protein,2
8837,624,protein_protein,1
9831,1734,protein_protein,1
12810,2222,protein_protein,1
12448,207,protein_protein,1
9065,15214,protein_protein,1
1920,3122,protein_protein,1
10232,9544,protein_protein,1
12434,330,protein_protein,1
11032,4773,protein_protein,1
1219,12331,protein_protein,1
605,8469,protein_protein,2
2616,18024,protein_protein,2
624,4172,protein_protein,1
4464,13451,protein_protein,1
1846,10315,protein_protein,1
1520,7902,protein_protein,1
3111,5840,protein_protein,1
928,11955,protein_protein,1
5366,5,protein_protein,2
6078,6892,protein_protein,1
2205,1683,protein_protein,1
8926,4763,protein_protein,1
5097,7229,protein_protein,1
6600,12218,protein_protein,1
2269,4322,protein_protein,1
1971,3687,protein_protein,1
1059,14797,protein_protein,1
7199,4835,protein_protein,2
201,12768,protein_protein,1
4201,2614,protein_protein,1
2112,2579,protein_protein,1
3907,8592,protein_protein,1
11946,10883,protein_protein,2
1772,9528,protein_protein,1
5823,7342,protein_protein,1
9851,4143,protein_protein,1
3095,4181,protein_protein,1
342,5847,protein_protein,1
12672,665,protein_protein,1
2044,4943,protein_protein,1
927,19452,protein_protein,1
6658,1258,protein_protein,1
12315,16719,protein_protein,1
5823,9625,protein_protein,1
817,1488,protein_protein,1
12269,3492,protein_protein,1
5156,74,protein_protein,1
9030,11454,protein_protein,1
1090,1739,protein_protein,1
11419,8097,protein_protein,1
9729,7497,protein_protein,1
9582,5391,protein_protein,1
2616,5899,protein_protein,2
5444,12193,protein_protein,1
5823,2262,protein_protein,1
1772,11742,protein_protein,1
3235,10364,protein_protein,1
9783,7505,protein_protein,1
15883,7016,protein_protein,1
1836,6827,protein_protein,1
9408,14506,protein_protein,1
298,6222,protein_protein,1
14944,5919,protein_protein,1
12006,696,protein_protein,1
15300,10784,protein_protein,1
109,53,protein_protein,1
5348,1815,protein_protein,1
8376,531,protein_protein,1
643,7788,protein_protein,1
5841,5449,protein_protein,1
1537,7748,protein_protein,1
722,4322,protein_protein,1
2649,3873,protein_protein,1
4100,5476,protein_protein,1
5657,1103,protein_protein,1
525,14486,protein_protein,1
9389,5484,protein_protein,1
586,3983,protein_protein,1
3213,1939,protein_protein,1
1183,6720,protein_protein,2
868,7166,protein_protein,1
5265,9615,protein_protein,1
1436,76,protein_protein,1
5841,5241,protein_protein,1
5331,10984,protein_protein,1
10285,15699,protein_protein,1
3721,6024,protein_protein,1
7153,9505,protein_protein,1
185,961,protein_protein,1
431,7364,protein_protein,2
1475,11260,protein_protein,1
2616,11544,protein_protein,2
2953,10693,protein_protein,1
8170,136,protein_protein,1
1006,18292,protein_protein,1
431,13219,protein_protein,2
1956,11955,protein_protein,1
605,18161,protein_protein,2
933,670,protein_protein,1
5366,11474,protein_protein,2
2946,5354,protein_protein,1
136,2067,protein_protein,1
11151,8804,protein_protein,1
7035,2333,protein_protein,1
1313,710,protein_protein,1
4289,3350,protein_protein,1
1263,13170,protein_protein,1
13048,8091,protein_protein,1
179,5822,protein_protein,1
2031,7490,protein_protein,1
5889,12152,protein_protein,1
13283,2956,protein_protein,1
4998,621,protein_protein,1
187,7369,protein_protein,1
8272,7613,protein_protein,1
3115,3865,protein_protein,1
4487,16931,protein_protein,1
9646,5224,protein_protein,1
1458,14527,protein_protein,1
12586,11193,protein_protein,1
11798,6539,protein_protein,1
2270,2352,protein_protein,1
13811,15800,protein_protein,1
948,6703,protein_protein,1
6412,3865,protein_protein,1
8466,9557,protein_protein,1
9064,1619,protein_protein,1
6613,6062,protein_protein,2
8382,5583,protein_protein,1
80,5452,protein_protein,1
415,7392,protein_protein,1
9392,3610,protein_protein,1
7505,1144,protein_protein,1
6530,13076,protein_protein,1
775,942,protein_protein,1
7776,1784,protein_protein,1
288,1348,protein_protein,1
6577,6643,protein_protein,2
3969,381,protein_protein,1
8552,11067,protein_protein,1
5366,8664,protein_protein,2
2583,1459,protein_protein,1
630,3243,protein_protein,1
5982,15849,protein_protein,1
12659,7172,protein_protein,1
955,5104,protein_protein,1
5381,5867,protein_protein,1
1638,18111,protein_protein,1
5357,9700,protein_protein,1
3607,5748,protein_protein,1
9102,1082,protein_protein,1
8257,8626,protein_protein,1
2616,3572,protein_protein,2
334,12028,protein_protein,1
109,14926,protein_protein,1
6541,5792,protein_protein,1
14967,8349,protein_protein,1
11857,7817,protein_protein,1
1048,5908,protein_protein,1
10166,5342,protein_protein,1
7127,16262,protein_protein,1
9480,6930,protein_protein,1
6723,6734,protein_protein,2
12689,5908,protein_protein,1
10544,10585,protein_protein,1
1692,360,protein_protein,2
525,1188,protein_protein,1
3675,6806,protein_protein,1
10722,769,protein_protein,1
691,691,protein_protein,1
8764,9121,protein_protein,1
617,7465,protein_protein,1
586,15579,protein_protein,1
6895,724,protein_protein,1
1287,4189,protein_protein,1
683,16083,protein_protein,1
3213,6067,protein_protein,1
828,5026,protein_protein,1
2126,15383,protein_protein,1
5348,1470,protein_protein,1
7854,7740,protein_protein,1
1322,6657,protein_protein,1
3023,7030,protein_protein,1
5397,12384,protein_protein,1
967,986,protein_protein,1
1066,7636,protein_protein,1
517,14236,protein_protein,1
5633,610,protein_protein,1
4489,14109,protein_protein,1
12382,7494,protein_protein,1
16087,471,protein_protein,1
9418,12580,protein_protein,1
5957,161,protein_protein,1
5156,4423,protein_protein,1
6234,14452,protein_protein,1
6667,6720,protein_protein,2
10700,11416,protein_protein,1
3006,1505,protein_protein,1
5316,10183,protein_protein,1
973,639,protein_protein,2
5711,9361,protein_protein,1
4611,16028,protein_protein,1
431,19685,protein_protein,2
11426,1270,protein_protein,1
4074,4505,protein_protein,1
5366,7350,protein_protein,2
680,1503,protein_protein,2
2160,2483,protein_protein,1
7858,2589,protein_protein,1
9134,8054,protein_protein,1
11864,8256,protein_protein,1
670,3392,protein_protein,1
13349,978,protein_protein,1
536,998,protein_protein,1
6337,15254,protein_protein,1
8168,12287,protein_protein,1
1573,3416,protein_protein,1
3510,9564,protein_protein,1
6267,8803,protein_protein,1
3015,9000,protein_protein,1
2862,11309,protein_protein,1
10950,3343,protein_protein,1
11957,14443,protein_protein,1
185,851,protein_protein,2
76,6,protein_protein,1
6893,12276,protein_protein,1
6790,8878,protein_protein,1
5389,2080,protein_protein,1
3105,7351,protein_protein,1
982,425,protein_protein,1
5252,123,protein_protein,1
2844,1315,protein_protein,1
7510,2067,protein_protein,1
1001,4231,protein_protein,1
247,7696,protein_protein,1
7935,13122,protein_protein,1
6950,15963,protein_protein,1
662,10858,protein_protein,1
662,15648,protein_protein,1
12718,13181,protein_protein,1
4951,827,protein_protein,1
7631,11232,protein_protein,1
3771,1399,protein_protein,1
5265,95,protein_protein,1
4013,7912,protein_protein,1
2996,11051,protein_protein,1
13096,16444,protein_protein,1
10282,11036,protein_protein,1
3591,3342,protein_protein,1
868,12148,protein_protein,1
6544,6695,protein_protein,1
12992,2644,protein_protein,1
11473,16881,protein_protein,1
2020,11355,protein_protein,1
1763,12828,protein_protein,1
434,15320,protein_protein,1
955,1629,protein_protein,2
1322,6041,protein_protein,1
14276,6955,protein_protein,1
2022,2334,protein_protein,1
372,552,protein_protein,1
2625,6734,protein_protein,2
4522,2854,protein_protein,2
12548,8230,protein_protein,1
2920,16746,protein_protein,1
1066,9958,protein_protein,1
1271,8870,protein_protein,1
1372,1180,protein_protein,1
3607,9595,protein_protein,1
431,3823,protein_protein,2
3353,4318,protein_protein,1
5912,11837,protein_protein,1
12029,11920,protein_protein,1
1804,9973,protein_protein,1
6597,6897,protein_protein,2
8361,891,protein_protein,1
973,12164,protein_protein,1
2048,1068,protein_protein,1
9368,10409,protein_protein,1
3348,16536,protein_protein,1
6681,6989,protein_protein,1
6140,5104,protein_protein,2
336,1568,protein_protein,1
9481,9411,protein_protein,1
14843,2662,protein_protein,1
1873,962,protein_protein,1
2737,8150,protein_protein,1
3304,11973,protein_protein,1
11144,3050,protein_protein,1
4217,4946,protein_protein,1
8009,15423,protein_protein,1
2672,2916,protein_protein,1
13039,1002,protein_protein,1
15170,2814,protein_protein,1
5989,9282,protein_protein,1
3529,9590,protein_protein,1
341,418,protein_protein,1
4836,4445,protein_protein,1
4127,7763,protein_protein,1
3433,2035,protein_protein,1
1179,5358,protein_protein,1
469,12063,protein_protein,1
5366,3105,protein_protein,2
485,2712,protein_protein,1
2101,1621,protein_protein,1
7358,9281,protein_protein,1
12641,2792,protein_protein,1
9664,8189,protein_protein,1
7527,3257,protein_protein,1
1651,4967,protein_protein,1
3590,2933,protein_protein,1
6344,2108,protein_protein,1
1322,349,protein_protein,1
7225,935,protein_protein,1
1544,7812,protein_protein,1
1257,5817,protein_protein,1
6551,6583,protein_protein,2
5745,10776,protein_protein,1
9499,9971,protein_protein,1
1200,404,protein_protein,1
5366,11839,protein_protein,2
13155,16591,protein_protein,1
71,15845,protein_protein,1
6693,75,protein_protein,1
6170,5847,protein_protein,1
5985,7759,protein_protein,1
3985,10644,protein_protein,1
2735,1197,protein_protein,1
11448,8699,protein_protein,1
6693,571,protein_protein,1
11364,772,protein_protein,1
6750,11230,protein_protein,1
2009,6550,protein_protein,1
11764,2943,protein_protein,1
5233,15012,protein_protein,1
12480,4201,protein_protein,1
3590,8124,protein_protein,1
1990,905,protein_protein,2
7483,6878,protein_protein,1
8197,6288,protein_protein,1
11046,11002,protein_protein,1
2201,2996,protein_protein,1
3284,12209,protein_protein,1
14108,16846,protein_protein,1
683,7229,protein_protein,1
2862,249,protein_protein,1
7099,6148,protein_protein,1
3953,901,protein_protein,1
1360,14677,protein_protein,1
611,11806,protein_protein,1
1026,5977,protein_protein,1
6628,7092,protein_protein,1
1772,9621,protein_protein,1
5812,3260,protein_protein,1
6604,822,protein_protein,2
185,871,protein_protein,1
2212,7535,protein_protein,1
412,575,protein_protein,1
10771,10997,protein_protein,1
6488,3030,protein_protein,1
4978,4059,protein_protein,1
12992,4629,protein_protein,1
6170,12090,protein_protein,1
8526,3986,protein_protein,1
8494,15654,protein_protein,1
106,8895,protein_protein,1
10192,6912,protein_protein,1
185,635,protein_protein,1
6683,7225,protein_protein,2
8107,5026,protein_protein,1
9372,606,protein_protein,1
5665,19153,protein_protein,1
1078,151,protein_protein,1
2760,11312,protein_protein,1
1071,2910,protein_protein,1
429,15862,protein_protein,1
1059,11311,protein_protein,1
13013,6839,protein_protein,1
5465,15730,protein_protein,1
4292,14743,protein_protein,1
11136,7624,protein_protein,1
3233,6928,protein_protein,1
7201,3895,protein_protein,1
2862,12286,protein_protein,1
7421,12220,protein_protein,1
9747,16184,protein_protein,1
1417,6576,protein_protein,2
2616,13306,protein_protein,2
9110,11481,protein_protein,1
8172,1470,protein_protein,1
13926,1040,protein_protein,1
16036,6595,protein_protein,1
802,1234,protein_protein,1
1739,6184,protein_protein,1
2968,11751,protein_protein,1
6190,894,protein_protein,1
7159,6018,protein_protein,1
7148,10382,protein_protein,1
8727,15077,protein_protein,1
11830,5770,protein_protein,1
6418,6650,protein_protein,1
8857,2849,protein_protein,1
1770,1841,protein_protein,2
5144,17007,protein_protein,1
2788,11996,protein_protein,1
6389,126,protein_protein,1
3288,7014,protein_protein,1
199,7275,protein_protein,2
4157,13647,protein_protein,1
1156,851,protein_protein,1
12154,16780,protein_protein,1
1026,4111,protein_protein,1
12363,27,protein_protein,1
8727,4805,protein_protein,1
12446,15063,protein_protein,1
1284,11028,protein_protein,1
6741,6689,protein_protein,2
3492,6638,protein_protein,1
12269,12999,protein_protein,1
9408,17073,protein_protein,1
662,8182,protein_protein,1
10318,3359,protein_protein,1
1276,1462,protein_protein,1
8871,6418,protein_protein,1
876,3653,protein_protein,1
824,6014,protein_protein,1
7394,4438,protein_protein,1
1085,2814,protein_protein,1
8033,8033,protein_protein,1
1424,1760,protein_protein,1
5882,7776,protein_protein,1
47,3461,protein_protein,1
